Date,Adj Close,Close,High,Low,Open,Volume
2024-02-07,487.519775390625,498.1000061035156,498.5299987792969,495.3599853515625,496.2900085449219,70556500
2024-02-08,487.73516845703125,498.32000732421875,498.7099914550781,497.260009765625,498.1000061035156,52343600
2024-02-09,490.5539855957031,501.20001220703125,501.6499938964844,498.489990234375,498.8399963378906,63979400
2024-02-12,490.3386535644531,500.9800109863281,503.5,500.239990234375,501.1700134277344,56502300
2024-02-13,483.5851745605469,494.0799865722656,497.0899963378906,490.7200012207031,494.5299987792969,113099200
2024-02-14,487.9798889160156,498.57000732421875,499.07000732421875,494.3999938964844,496.7900085449219,68387800
2024-02-15,491.3467712402344,502.010009765625,502.20001220703125,498.79998779296875,499.2900085449219,61683000
2024-02-16,488.8998718261719,499.510009765625,502.8699951171875,498.75,501.70001220703125,75532900
2024-02-20,486.20831298828125,496.760009765625,498.4100036621094,494.45001220703125,497.7200012207031,71736700
2024-02-21,486.648681640625,497.2099914550781,497.3699951171875,493.55999755859375,495.4200134277344,59293400
2024-02-22,496.72015380859375,507.5,508.489990234375,503.0199890136719,504.010009765625,76402500
2024-02-23,497.0627136230469,507.8500061035156,510.1300048828125,507.1000061035156,509.2699890136719,61321800
2024-02-26,495.2421875,505.989990234375,508.75,505.8599853515625,508.29998779296875,50386700
2024-02-27,496.1622619628906,506.92999267578125,507.1600036621094,504.75,506.70001220703125,48854500
2024-02-28,495.50653076171875,506.260009765625,506.8599853515625,504.9599914550781,505.3299865722656,56506600
2024-02-29,497.28778076171875,508.0799865722656,509.739990234375,505.3500061035156,508.07000732421875,83924800
2024-03-01,501.95648193359375,512.8499755859375,513.2899780273438,508.55999755859375,508.9800109863281,76844800
2024-03-04,501.4181823730469,512.2999877929688,514.2000122070312,512.0,512.030029296875,49799300
2024-03-05,496.4069519042969,507.17999267578125,510.70001220703125,504.9100036621094,510.239990234375,72855600
2024-03-06,498.92236328125,509.75,512.0700073242188,508.4200134277344,510.54998779296875,68382400
2024-03-07,503.8749084472656,514.8099975585938,515.8900146484375,509.80999755859375,513.1400146484375,58652100
2024-03-08,500.85052490234375,511.7200012207031,518.219970703125,511.1300048828125,515.4600219726562,86532500
2024-03-11,500.4198303222656,511.2799987792969,511.8800048828125,508.5,510.4800109863281,62557200
2024-03-12,505.8030700683594,516.780029296875,517.3800048828125,510.8599853515625,513.4500122070312,73114400
2024-03-13,505.01019287109375,515.969970703125,517.2899780273438,514.489990234375,517.1099853515625,55104100
2024-03-14,504.0119323730469,514.9500122070312,517.1300048828125,511.82000732421875,516.969970703125,110171800
2024-03-15,500.5510559082031,509.8299865722656,511.70001220703125,508.1199951171875,510.2099914550781,107646300
2024-03-18,503.5259094238281,512.8599853515625,515.47998046875,512.4400024414062,514.0,88893300
2024-03-19,506.3240966796875,515.7100219726562,516.0,511.1199951171875,512.1500244140625,60755300
2024-03-20,511.0071716308594,520.47998046875,520.6199951171875,515.0800170898438,515.77001953125,69594600
2024-03-21,512.6958618164062,522.2000122070312,524.1099853515625,521.9099731445312,523.3900146484375,60256100
2024-03-22,511.72393798828125,521.2100219726562,522.6099853515625,520.969970703125,522.1099853515625,79070800
2024-03-25,510.31024169921875,519.77001953125,520.9500122070312,519.6099853515625,519.7999877929688,48512100
2024-03-26,509.36761474609375,518.8099975585938,521.5800170898438,518.4000244140625,521.22998046875,65463700
2024-03-27,513.6482543945312,523.1699829101562,523.2100219726562,519.489990234375,521.7100219726562,82999800
2024-03-28,513.550048828125,523.0700073242188,524.6099853515625,522.780029296875,523.2100219726562,96294900
2024-04-01,512.6566772460938,522.1599731445312,524.3800048828125,520.969970703125,523.8300170898438,62477500
2024-04-02,509.39715576171875,518.8400268554688,518.97998046875,516.47998046875,518.239990234375,74230300
2024-04-03,509.9567565917969,519.4099731445312,520.9500122070312,517.6699829101562,517.719970703125,59155800
2024-04-04,503.73211669921875,513.0700073242188,523.8699951171875,512.760009765625,523.52001953125,96858100
2024-04-05,508.9945983886719,518.4299926757812,520.4400024414062,514.010009765625,514.4600219726562,74546500
2024-04-08,509.2792663574219,518.719970703125,520.1799926757812,517.8900146484375,519.1500244140625,48401800
2024-04-09,509.86834716796875,519.3200073242188,520.75,514.3499755859375,520.5,68049200
2024-04-10,504.762939453125,514.1199951171875,516.1599731445312,512.0900268554688,513.47998046875,82652800
2024-04-11,508.5723876953125,518.0,519.47998046875,512.0800170898438,515.6799926757812,70099000
2024-04-12,501.552490234375,510.8500061035156,515.8200073242188,509.0799865722656,514.3699951171875,92561100
2024-04-15,495.2690124511719,504.45001220703125,515.2999877929688,503.5799865722656,515.1300048828125,92101400
2024-04-16,494.36572265625,503.5299987792969,506.5,502.2099914550781,504.94000244140625,73484000
2024-04-17,491.43994140625,500.54998779296875,506.2200012207031,499.1199951171875,506.04998779296875,75910300
2024-04-18,490.4287414550781,499.5199890136719,504.1300048828125,498.55999755859375,501.9800109863281,74548100
2024-04-19,486.1481018066406,495.1600036621094,500.4599914550781,493.8599853515625,499.44000244140625,102212600
2024-04-22,490.6250915527344,499.7200012207031,502.3800048828125,495.42999267578125,497.8299865722656,67961000
2024-04-23,496.4471130371094,505.6499938964844,506.0899963378906,499.5299987792969,501.7799987792969,64633600
2024-04-24,496.21148681640625,505.4100036621094,507.3699951171875,503.1300048828125,506.55999755859375,55928100
2024-04-25,494.326416015625,503.489990234375,504.2699890136719,497.489990234375,499.17999267578125,69122400
2024-04-26,499.0096435546875,508.260009765625,509.8800048828125,505.70001220703125,506.3500061035156,64306100
2024-04-29,500.7768859863281,510.05999755859375,510.75,507.25,510.0899963378906,46415400
2024-04-30,492.8439636230469,501.9800109863281,509.55999755859375,501.9800109863281,508.55999755859375,77483600
2024-05-01,491.24359130859375,500.3500061035156,508.19000244140625,499.8699951171875,501.3800048828125,80242800
2024-05-02,495.8384094238281,505.0299987792969,505.8900146484375,499.54998779296875,504.1499938964844,62550200
2024-05-03,501.9844665527344,511.2900085449219,512.5499877929688,508.55999755859375,511.1600036621094,72756700
2024-05-06,507.1683349609375,516.5700073242188,516.6099853515625,513.2999877929688,513.75,47264700
2024-05-07,507.72808837890625,517.1400146484375,518.5700073242188,516.4500122070312,517.5599975585938,52561300
2024-05-08,507.77703857421875,517.1900024414062,517.739990234375,515.1400146484375,515.260009765625,42047200
2024-05-09,510.7028503417969,520.1699829101562,520.2100219726562,516.7100219726562,517.3800048828125,43643700
2024-05-10,511.36065673828125,520.8400268554688,522.6400146484375,519.5900268554688,521.8099975585938,52233200
2024-05-13,511.4294128417969,520.9099731445312,522.6699829101562,519.739990234375,522.5599975585938,36716400
2024-05-14,513.7759399414062,523.2999877929688,523.8300170898438,520.5599975585938,521.1099853515625,57535900
2024-05-15,520.1380004882812,529.780029296875,530.0800170898438,525.1799926757812,525.8300170898438,59504900
2024-05-16,519.0678100585938,528.6900024414062,531.52001953125,528.5399780273438,529.8800048828125,50244800
2024-05-17,519.8140258789062,529.4500122070312,529.52001953125,527.3200073242188,528.8099975585938,59187600
2024-05-20,520.412841796875,530.0599975585938,531.5599975585938,529.1699829101562,529.5700073242188,37764200
2024-05-21,521.6892700195312,531.3599853515625,531.52001953125,529.0700073242188,529.280029296875,33437000
2024-05-22,520.1871337890625,529.8300170898438,531.3800048828125,527.5999755859375,530.6500244140625,48390000
2024-05-23,516.3875122070312,525.9600219726562,533.0700073242188,524.719970703125,532.9600219726562,57211200
2024-05-24,519.80419921875,529.4400024414062,530.27001953125,526.8800048828125,527.8499755859375,41291100
2024-05-28,520.1674194335938,529.8099975585938,530.510009765625,527.1099853515625,530.27001953125,36269600
2024-05-29,516.5248413085938,526.0999755859375,527.3099975585938,525.3699951171875,525.6799926757812,45190300
2024-05-30,513.098388671875,522.6099853515625,525.2000122070312,521.3300170898438,524.52001953125,46377600
2024-05-31,517.7717895507812,527.3699951171875,527.5,518.3599853515625,523.5900268554688,90785800
2024-06-03,518.1939697265625,527.7999877929688,529.3099975585938,522.5999755859375,529.02001953125,46835700
2024-06-04,518.7732543945312,528.3900146484375,529.1500244140625,524.9600219726562,526.4600219726562,34632700
2024-06-05,524.9390258789062,534.6699829101562,534.6900024414062,528.72998046875,530.77001953125,47610400
2024-06-06,524.9291381835938,534.6599731445312,535.4199829101562,532.6799926757812,534.97998046875,30808500
2024-06-07,524.2909545898438,534.010009765625,536.8900146484375,532.5399780273438,533.6599731445312,43224500
2024-06-10,525.9110107421875,535.6599731445312,535.989990234375,532.5700073242188,533.1799926757812,35686100
2024-06-11,527.177490234375,536.9500122070312,537.010009765625,532.0499877929688,534.0700073242188,36383400
2024-06-12,531.5072021484375,541.3599853515625,544.1199951171875,540.2999877929688,541.6300048828125,63251300
2024-06-13,532.577392578125,542.4500122070312,543.3300170898438,539.5900268554688,543.1500244140625,44760900
2024-06-14,532.9014282226562,542.780029296875,542.8099975585938,539.8499755859375,540.8800048828125,40089900
2024-06-17,537.1427001953125,547.0999755859375,548.530029296875,541.6099853515625,542.0800170898438,55839500
2024-06-18,538.5075073242188,548.489990234375,548.6199951171875,546.72998046875,547.1599731445312,41376400
2024-06-20,537.0445556640625,547.0,550.1199951171875,545.1799926757812,549.4400024414062,70328200
2024-06-21,536.3245239257812,544.510009765625,545.6500244140625,543.02001953125,544.4000244140625,64338600
2024-06-24,534.5812377929688,542.739990234375,546.9500122070312,542.6199951171875,544.3300170898438,45528700
2024-06-25,536.6397094726562,544.8300170898438,545.2000122070312,542.4400024414062,543.989990234375,37936200
2024-06-26,537.3096313476562,545.510009765625,546.239990234375,543.030029296875,543.6900024414062,38550600
2024-06-27,538.1566162109375,546.3699951171875,546.9600219726562,544.6099853515625,545.3699951171875,35041500
2024-06-28,536.0389404296875,544.219970703125,550.280029296875,542.9500122070312,547.1599731445312,76144500
2024-07-01,537.14208984375,545.3400268554688,545.8800048828125,542.52001953125,545.6300048828125,40297800
2024-07-02,540.7568969726562,549.010009765625,549.010009765625,543.6500244140625,543.7000122070312,40434800
2024-07-03,543.1701049804688,551.4600219726562,551.8300170898438,548.6500244140625,548.6900024414062,32789900
2024-07-05,546.3023071289062,554.6400146484375,555.0499877929688,551.1199951171875,551.77001953125,41488400
2024-07-08,546.9327392578125,555.280029296875,556.25,554.1900024414062,555.4400024414062,36110500
2024-07-09,547.464599609375,555.8200073242188,557.1799926757812,555.52001953125,556.260009765625,27289700
2024-07-10,552.8818359375,561.3200073242188,561.6699829101562,556.77001953125,557.0700073242188,38701200
2024-07-11,548.1145629882812,556.47998046875,562.3300170898438,555.8300170898438,561.4400024414062,53054200
2024-07-12,551.5718383789062,559.989990234375,563.6699829101562,557.1500244140625,557.6300048828125,53084400
2024-07-15,553.0886840820312,561.530029296875,564.8400268554688,559.6300048828125,562.030029296875,40584300
2024-07-16,556.36865234375,564.8599853515625,565.1599731445312,562.0999755859375,562.8699951171875,36475300
2024-07-17,548.5676879882812,556.9400024414062,560.510009765625,556.6099853515625,558.7999877929688,57119000
2024-07-18,544.35205078125,552.6599731445312,559.52001953125,550.4299926757812,558.510009765625,56270400
2024-07-19,540.7371826171875,548.989990234375,554.0800170898438,547.9099731445312,552.4199829101562,65509100
2024-07-22,546.3121948242188,554.6500244140625,555.27001953125,551.02001953125,553.0,43346700
2024-07-23,545.4552612304688,553.780029296875,556.739990234375,553.280029296875,554.5399780273438,34439600
2024-07-24,533.0938720703125,541.22998046875,549.1699829101562,540.2899780273438,548.8599853515625,74515300
2024-07-25,530.3162231445312,538.4099731445312,547.4600219726562,537.4500122070312,541.3499755859375,61158300
2024-07-26,536.255615234375,544.4400024414062,547.1900024414062,541.489990234375,542.280029296875,53763800
2024-07-29,536.5708618164062,544.760009765625,547.0499877929688,542.719970703125,546.02001953125,39515800
2024-07-30,533.8523559570312,542.0,547.3400268554688,538.52001953125,546.260009765625,46853600
2024-07-31,542.5298461914062,550.8099975585938,553.5,547.5800170898438,548.97998046875,65663400
2024-08-01,534.84716796875,543.010009765625,554.8699951171875,539.4299926757812,552.5700073242188,76428700
2024-08-02,524.88916015625,532.9000244140625,536.989990234375,528.5999755859375,535.75,82789100
2024-08-05,509.6024169921875,517.3800048828125,523.5800170898438,510.2699890136719,511.6400146484375,146267400
2024-08-06,514.30078125,522.1500244140625,529.75,517.8699951171875,519.219970703125,84826300
2024-08-07,510.8631896972656,518.6599731445312,531.5900268554688,518.0499877929688,528.469970703125,70698300
2024-08-08,522.6729736328125,530.6500244140625,531.2899780273438,521.8400268554688,523.9099731445312,63276600
2024-08-09,524.9777221679688,532.989990234375,534.510009765625,528.5599975585938,529.8099975585938,45619600
2024-08-12,525.2535400390625,533.27001953125,535.72998046875,530.9500122070312,534.2100219726562,42542100
2024-08-13,533.8917236328125,542.0399780273438,542.280029296875,536.280029296875,536.530029296875,52333100
2024-08-14,535.575927734375,543.75,544.9600219726562,540.1199951171875,542.8499755859375,42446900
2024-08-15,544.7559204101562,553.0700073242188,553.3599853515625,548.8800048828125,549.5,60846800
2024-08-16,545.9772338867188,554.3099975585938,555.02001953125,551.260009765625,551.4199829101562,44430700
2024-08-19,551.197509765625,559.6099853515625,559.6099853515625,553.8599853515625,554.72998046875,39121800
2024-08-20,550.3012084960938,558.7000122070312,560.8400268554688,557.3300170898438,559.1500244140625,33732300
2024-08-21,552.1923828125,560.6199951171875,562.1099853515625,554.72998046875,559.77001953125,41514600
2024-08-22,547.8584594726562,556.219970703125,563.1799926757812,554.97998046875,562.5599975585938,56121500
2024-08-23,553.6796875,562.1300048828125,563.0900268554688,557.2899780273438,559.530029296875,50639400
2024-08-26,552.3597412109375,560.7899780273438,563.9099731445312,559.0499877929688,563.1799926757812,35788600
2024-08-27,553.1182861328125,561.5599975585938,562.0599975585938,558.3200073242188,559.489990234375,32693900
2024-08-28,549.9072265625,558.2999877929688,561.6500244140625,555.0399780273438,561.2100219726562,41066000
2024-08-29,549.9564819335938,558.3499755859375,563.6799926757812,557.1799926757812,560.3099975585938,38715200
2024-08-30,555.2063598632812,563.6799926757812,564.2000122070312,557.1400146484375,560.77001953125,62700100
2024-09-03,543.78076171875,552.0800170898438,560.8099975585938,549.510009765625,560.469970703125,60600100
2024-09-04,542.6678466796875,550.9500122070312,554.4299926757812,549.4600219726562,550.2000122070312,47224900
2024-09-05,541.3478393554688,549.6099853515625,553.7999877929688,547.0999755859375,550.8900146484375,44264300
2024-09-06,532.2369995117188,540.3599853515625,551.5999755859375,539.4400024414062,549.9400024414062,68493800
2024-09-09,538.1959838867188,546.4099731445312,547.7100219726562,542.6799926757812,544.6500244140625,40445800
2024-09-10,540.5402221679688,548.7899780273438,549.1500244140625,543.3800048828125,548.3599853515625,36394600
2024-09-11,546.0855712890625,554.4199829101562,555.3599853515625,539.9600219726562,548.7000122070312,75248600
2024-09-12,550.6854248046875,559.0900268554688,559.4000244140625,552.739990234375,555.010009765625,51819600
2024-09-13,553.5615234375,562.010009765625,563.030029296875,559.4500122070312,559.7100219726562,39310500
2024-09-16,554.3790893554688,562.8400268554688,563.1099853515625,559.9000244140625,561.739990234375,36656100
2024-09-17,554.6055297851562,563.0700073242188,566.5800170898438,560.7899780273438,565.0999755859375,49321000
2024-09-18,552.960693359375,561.4000244140625,568.6900024414062,560.8300170898438,563.739990234375,59044900
2024-09-19,562.3966674804688,570.97998046875,572.8800048828125,568.0800170898438,571.010009765625,75315500
2024-09-20,561.4243774414062,568.25,569.3099975585938,565.1699829101562,567.8400268554688,77503100
2024-09-23,562.827392578125,569.6699829101562,570.3300170898438,568.0999755859375,569.3400268554688,44116900
2024-09-24,564.4378051757812,571.2999877929688,571.3599853515625,567.5999755859375,570.47998046875,46805700
2024-09-25,563.1929321289062,570.0399780273438,571.8900146484375,568.9099731445312,571.1400146484375,38428600
2024-09-26,565.42578125,572.2999877929688,574.7100219726562,569.9000244140625,574.3800048828125,48336000
2024-09-27,564.6057739257812,571.469970703125,574.219970703125,570.4199829101562,573.3900146484375,42100900
2024-09-30,566.8682861328125,573.760009765625,574.3800048828125,568.0800170898438,570.4199829101562,63557400
2024-10-01,561.7900390625,568.6199951171875,574.0599975585938,566.0,573.4000244140625,72668800
2024-10-02,562.027099609375,568.8599853515625,569.9000244140625,565.27001953125,567.7100219726562,38097800
2024-10-03,560.9996337890625,567.8200073242188,569.7999877929688,565.489990234375,567.3599853515625,40846500
2024-10-04,566.09765625,572.97998046875,573.3599853515625,568.0999755859375,572.3499755859375,42939100
2024-10-07,560.9798583984375,567.7999877929688,571.9600219726562,566.6300048828125,571.2999877929688,49964700
2024-10-08,566.2853393554688,573.1699829101562,573.780029296875,569.530029296875,570.4199829101562,37398700
2024-10-09,570.2077026367188,577.1400146484375,577.7100219726562,572.5499877929688,573.1599731445312,37912200
2024-10-10,569.2098388671875,576.1300048828125,577.5800170898438,574.489990234375,575.77001953125,44138100
2024-10-11,572.618408203125,579.5800170898438,580.3300170898438,575.9099731445312,576.0499877929688,42268000
2024-10-14,577.3014526367188,584.3200073242188,585.27001953125,580.72998046875,581.219970703125,36217200
2024-10-15,572.8159790039062,579.780029296875,584.9000244140625,578.5399780273438,584.5900268554688,54203600
2024-10-16,575.3057250976562,582.2999877929688,582.8300170898438,578.9600219726562,579.780029296875,30725400
2024-10-17,575.3550415039062,582.3499755859375,586.1199951171875,582.1599731445312,585.9099731445312,34393700
2024-10-18,577.5681762695312,584.5900268554688,585.3900146484375,582.5800170898438,584.0700073242188,37416800
2024-10-21,576.6197509765625,583.6300048828125,584.8499755859375,580.5999755859375,583.8499755859375,36439000
2024-10-22,576.3134765625,583.3200073242188,584.5,580.3800048828125,581.0499877929688,34183800
2024-10-23,571.0474243164062,577.989990234375,581.7100219726562,574.4199829101562,581.260009765625,49314600
2024-10-24,572.282470703125,579.239990234375,580.0599975585938,576.5700073242188,579.97998046875,34979900
2024-10-25,572.0848999023438,579.0399780273438,584.4600219726562,578.0800170898438,581.510009765625,47268200
2024-10-28,573.8534545898438,580.8300170898438,582.7100219726562,580.52001953125,582.5800170898438,30174700
2024-10-29,574.7821044921875,581.77001953125,582.9099731445312,578.4299926757812,579.8499755859375,42899700
2024-10-30,573.0432739257812,580.010009765625,583.3200073242188,579.2899780273438,581.2899780273438,41435800
2024-10-31,561.809814453125,568.6400146484375,575.6300048828125,568.4400024414062,575.5599975585938,60182500
2024-11-01,564.180908203125,571.0399780273438,575.5499877929688,570.6199951171875,571.3200073242188,45667500
2024-11-04,562.9656982421875,569.8099975585938,572.5,567.8900146484375,571.1799926757812,38217000
2024-11-05,569.77294921875,576.7000122070312,576.739990234375,570.52001953125,570.739990234375,39478300
2024-11-06,583.9407348632812,591.0399780273438,591.9299926757812,585.3900146484375,589.2000122070312,68182000
2024-11-07,588.455810546875,595.6099853515625,596.6500244140625,593.0,593.0800170898438,47233200
2024-11-08,591.0047607421875,598.1900024414062,599.6400146484375,596.1699829101562,596.1699829101562,46444900
2024-11-11,591.5679931640625,598.760009765625,600.1699829101562,597.0,599.8099975585938,37586800
2024-11-12,589.7304077148438,596.9000244140625,599.2899780273438,594.3699951171875,598.6799926757812,43006100
2024-11-13,590.0169067382812,597.1900024414062,599.22998046875,594.9600219726562,597.3699951171875,47388600
2024-11-14,586.2230224609375,593.3499755859375,597.8099975585938,592.6500244140625,597.3200073242188,38904100
2024-11-15,578.7142944335938,585.75,590.2000122070312,583.8599853515625,589.719970703125,75988800
2024-11-18,581.08544921875,588.1500244140625,589.489990234375,585.3400268554688,586.219970703125,37001700
2024-11-19,583.2095947265625,590.2999877929688,591.0399780273438,584.030029296875,584.7100219726562,49412000
2024-11-20,583.4072265625,590.5,590.7899780273438,584.6300048828125,590.3800048828125,50032600
2024-11-21,586.5390625,593.6699829101562,595.1199951171875,587.4500122070312,593.4000244140625,46750300
2024-11-22,588.3570556640625,595.510009765625,596.1500244140625,593.1500244140625,593.6599731445312,38226400
2024-11-25,590.352783203125,597.530029296875,600.8599853515625,595.2000122070312,599.52001953125,42441400
2024-11-26,593.435302734375,600.6500244140625,601.3300170898438,598.0700073242188,598.7999877929688,45621300
2024-11-27,591.6371459960938,598.8300170898438,600.8499755859375,597.280029296875,600.4600219726562,34000200
2024-11-29,595.3125,602.5499877929688,603.3499755859375,599.3800048828125,599.6599731445312,30177400
2024-12-02,596.3795776367188,603.6300048828125,604.3200073242188,602.469970703125,602.969970703125,31746000
2024-12-03,596.6561279296875,603.9099731445312,604.1599731445312,602.3400268554688,603.3900146484375,26906600
2024-12-04,600.3610229492188,607.6599731445312,607.9099731445312,604.9500122070312,605.6300048828125,42787600
2024-12-05,599.3731689453125,606.6599731445312,608.47998046875,606.2999877929688,607.6599731445312,28762200
2024-12-06,600.50927734375,607.8099975585938,609.0700073242188,607.02001953125,607.4400024414062,31241500
2024-12-09,597.4168701171875,604.6799926757812,607.8599853515625,604.0800170898438,607.6900024414062,34742700
2024-12-10,595.5593872070312,602.7999877929688,605.7999877929688,602.1300048828125,605.3699951171875,37234500
2024-12-11,600.1634521484375,607.4600219726562,608.4299926757812,605.5,605.780029296875,28677700
2024-12-12,597.0711059570312,604.3300170898438,607.1599731445312,604.3300170898438,606.5800170898438,31543800
2024-12-13,596.9525756835938,604.2100219726562,607.1300048828125,602.8099975585938,606.4000244140625,35904700
2024-12-16,599.5015258789062,606.7899780273438,607.780029296875,605.2100219726562,606.0,43695200
2024-12-17,597.0315551757812,604.2899780273438,605.1699829101562,602.8900146484375,604.1900024414062,55773500
2024-12-18,579.2379150390625,586.280029296875,606.4099731445312,585.8900146484375,603.97998046875,108248700
2024-12-19,579.06005859375,586.0999755859375,593.0,585.8499755859375,591.3599853515625,85919500
2024-12-20,586.01513671875,591.1500244140625,595.75,580.9099731445312,581.77001953125,125716700
2024-12-23,589.5243530273438,594.6900024414062,595.2999877929688,587.6599731445312,590.8900146484375,57635800
2024-12-24,596.076904296875,601.2999877929688,601.3400268554688,595.469970703125,596.0599975585938,33160100
2024-12-26,596.11669921875,601.3400268554688,602.47998046875,598.0800170898438,599.5,41219100
2024-12-27,589.8416137695312,595.010009765625,597.780029296875,590.760009765625,597.5399780273438,64969300
2024-12-30,583.110595703125,588.219970703125,591.739990234375,584.4099731445312,587.8900146484375,56578800
2024-12-31,580.9891967773438,586.0800170898438,590.6400146484375,584.4199829101562,589.9099731445312,57052700
2025-01-02,579.5616455078125,584.6400146484375,591.1300048828125,580.5,589.3900146484375,50204000
2025-01-03,586.8081665039062,591.9500122070312,592.5999755859375,586.4299926757812,587.530029296875,37888500
2025-01-06,590.1885375976562,595.3599853515625,599.7000122070312,593.5999755859375,596.27001953125,47679400
2025-01-07,583.5169677734375,588.6300048828125,597.75,586.780029296875,597.4199829101562,60393100
2025-01-08,584.3694458007812,589.489990234375,590.5800170898438,585.2000122070312,588.7000122070312,47304700
2025-01-10,575.4476928710938,580.489990234375,585.9500122070312,578.5499877929688,585.8800048828125,73105000
2025-01-13,576.3399047851562,581.3900146484375,581.75,575.3499755859375,575.77001953125,47910100
2025-01-14,577.1329345703125,582.1900024414062,585.0,578.3499755859375,584.3599853515625,48420600
2025-01-15,587.6309814453125,592.780029296875,593.9400024414062,589.2000122070312,590.3300170898438,56900200
2025-01-16,586.5008544921875,591.6400146484375,594.3499755859375,590.9299926757812,594.1699829101562,43319700
2025-01-17,592.3892822265625,597.5800170898438,599.3599853515625,595.6099853515625,596.9600219726562,58070600
2025-01-21,597.8117065429688,603.0499877929688,603.0599975585938,598.6699829101562,600.6699829101562,42532900
2025-01-22,601.1723022460938,606.4400024414062,607.8200073242188,605.3599853515625,605.9199829101562,48196000
2025-01-23,604.45361328125,609.75,609.75,605.52001953125,605.7999877929688,41152100
2025-01-24,602.6890258789062,607.969970703125,610.780029296875,606.7999877929688,609.8099975585938,34604700
2025-01-27,594.1637573242188,599.3699951171875,599.6900024414062,594.6400146484375,594.8099975585938,70361100
2025-01-28,599.26904296875,604.52001953125,605.3699951171875,597.25,600.6199951171875,44433300
2025-01-29,596.58251953125,601.8099975585938,604.1300048828125,599.219970703125,603.719970703125,37177400
2025-01-30,599.7844848632812,605.0399780273438,606.5999755859375,600.719970703125,603.9600219726562,39281300
2025-01-31,596.5924682617188,601.8200073242188,609.9600219726562,601.0499877929688,607.5,66566900
2025-02-03,592.57763671875,597.77001953125,600.2899780273438,590.489990234375,592.6699829101562,65857200
2025-02-04,596.5528564453125,601.780029296875,602.2999877929688,597.280029296875,597.8300170898438,33457800
2025-02-05,598.9715576171875,604.219970703125,604.3699951171875,598.5800170898438,600.6400146484375,30653100
2025-02-06,601.0533447265625,606.3200073242188,606.4500122070312,602.6300048828125,605.989990234375,35771500
2025-02-07,595.551513671875,600.77001953125,608.1300048828125,600.0499877929688,606.8900146484375,50788500
2025-02-10,599.5961303710938,604.8499755859375,605.5,602.739990234375,604.030029296875,26048700
2025-02-11,600.0521850585938,605.3099975585938,605.8599853515625,602.4299926757812,602.5499877929688,30056700
2025-02-12,598.1190795898438,603.3599853515625,604.5499877929688,598.510009765625,599.2000122070312,45076100
2025-02-13,604.4337768554688,609.72998046875,609.9400024414062,603.2000122070312,604.47998046875,40921300
2025-02-14,604.4039916992188,609.7000122070312,610.989990234375,609.0700073242188,609.9400024414062,26910400
2025-02-18,606.178466796875,611.489990234375,611.489990234375,608.3800048828125,610.8800048828125,26749000
